"","county_name","state","dem_votes","rep_votes","county_total_votes","rep_share"
"1348","JACKSON","ILLINOIS",10148,9879,20027,0.493284066510211
"1349","JACKSON","INDIANA",4481,9935,14416,0.689164816870144
"1350","JACKSON","IOWA",3797,4483,8280,0.541425120772947
"1351","JACKSON","KANSAS",1834,3059,4893,0.625178826895565
"1352","JACKSON","KENTUCKY",372,3579,3951,0.90584662110858
"1353","JACKSON","LOUISIANA",1537,3801,5338,0.71206444361184
"1354","JACKSON","MICHIGAN",26530,33653,60183,0.559177840918532
"1355","JACKSON","MINNESOTA",1821,2827,4648,0.608218588640275
"1356","JACKSON","MISSISSIPPI",12985,26490,39475,0.671057631412286
"1357","JACKSON","MISSOURI",71013,74351,145364,0.511481522247599
"1358","JACKSON","NORTH CAROLINA",7268,7494,14762,0.50765478932394
"1359","JACKSON","OHIO",2765,7310,10075,0.725558312655087
"1360","JACKSON","OKLAHOMA",1391,5038,6429,0.783636646445792
"1361","JACKSON","OREGON",46142,51835,97977,0.529052736866816
"1362","JACKSON","SOUTH DAKOTA",370,575,945,0.608465608465608
"1363","JACKSON","TENNESSEE",1165,2349,3514,0.668468981217985
"1364","JACKSON","TEXAS",763,3932,4695,0.837486687965921
"1365","JACKSON","WEST VIRGINIA",3874,5773,9647,0.598424380636467
"1366","JACKSON","WISCONSIN",4748,3221,7969,0.404191241059104
"1367","JAMES CITY","VIRGINIA",18412,20346,38758,0.524949687806388
"1368","JASPER","GEORGIA",1450,4397,5847,0.752009577561143
"1369","JASPER","ILLINOIS",1099,3311,4410,0.750793650793651
"1370","JASPER","INDIANA",3069,7423,10492,0.707491422035837
"1371","JASPER","IOWA",7519,7622,15141,0.503401360544218
"1372","JASPER","MISSISSIPPI",3416,2931,6347,0.461792973058138
"1373","JASPER","MISSOURI",10465,28146,38611,0.728963248815105
"1374","JASPER","SOUTH CAROLINA",4976,4222,9198,0.459012828875843
"1375","JASPER","TEXAS",2213,9572,11785,0.812218922358931
"1376","JAY","INDIANA",1867,4408,6275,0.702470119521912
"1377","JEFF DAVIS","GEORGIA",787,3896,4683,0.831945334187487
"1378","JEFF DAVIS","TEXAS",448,706,1154,0.611785095320624
"1379","JEFFERSON","ALABAMA",146384,96484,242868,0.397269298549006
"1380","JEFFERSON","ARKANSAS",11336,7837,19173,0.408751890679602
"1381","JEFFERSON","COLORADO",173298,118773,292071,0.406657970151093
"1382","JEFFERSON","FLORIDA",3719,3568,7287,0.489639083299026
"1383","JEFFERSON","GEORGIA",3403,3148,6551,0.480537322546176
"1384","JEFFERSON","IDAHO",1183,7379,8562,0.861831347815931
"1385","JEFFERSON","ILLINOIS",4554,9088,13642,0.666177979768362
"1386","JEFFERSON","INDIANA",4234,6766,11000,0.615090909090909
"1387","JEFFERSON","IOWA",4201,2644,6845,0.386267348429511
"1388","JEFFERSON","KANSAS",3041,4008,7049,0.568591289544616
"1389","JEFFERSON","KENTUCKY",177171,109011,286182,0.380914942239554
"1390","JEFFERSON","LOUISIANA",56695,58648,115343,0.508466053423268
"1391","JEFFERSON","MISSISSIPPI",2717,0,2717,0
"1392","JEFFERSON","MISSOURI",34326,51814,86140,0.601509171116787
"1393","JEFFERSON","MONTANA",2621,4016,6637,0.605092662347446
"1394","JEFFERSON","NEBRASKA",729,2239,2968,0.754380053908356
"1395","JEFFERSON","OHIO",8524,16055,24579,0.653199886081614
"1396","JEFFERSON","OKLAHOMA",303,1221,1524,0.801181102362205
"1397","JEFFERSON","OREGON",3006,5394,8400,0.642142857142857
"1398","JEFFERSON","PENNSYLVANIA",3358,12214,15572,0.784356537374775
"1399","JEFFERSON","TENNESSEE",3105,11795,14900,0.791610738255034
"1400","JEFFERSON","TEXAS",36159,36966,73125,0.505517948717949
"1401","JEFFERSON","WASHINGTON",15076,5591,20667,0.270527894711376
"1402","JEFFERSON","WEST VIRGINIA",9528,10307,19835,0.519637005293673
"1403","JEFFERSON","WISCONSIN",15702,21760,37462,0.580855266670226
"1404","JEFFERSON DAVIS","LOUISIANA",2130,6995,9125,0.766575342465753
"1405","JEFFERSON DAVIS","MISSISSIPPI",2872,1921,4793,0.400792822866681
"1406","JENKINS","GEORGIA",967,1884,2851,0.660820764643985
"1407","JENNINGS","INDIANA",2502,6416,8918,0.719443821484638
"1408","JERAULD","SOUTH DAKOTA",312,567,879,0.645051194539249
"1409","JEROME","IDAHO",1299,4000,5299,0.754859407435365
"1410","JERSEY","ILLINOIS",2786,5917,8703,0.679880500976675
"1411","JESSAMINE","KENTUCKY",7000,13199,20199,0.65344819050448
"1412","JEWELL","KANSAS",225,957,1182,0.809644670050761
"1413","JIM HOGG","TEXAS",1162,243,1405,0.172953736654804
"1414","JIM WELLS","TEXAS",5312,4327,9639,0.448905488121174
"1415","JO DAVIESS","ILLINOIS",5111,4124,9235,0.446561992420141
"1416","JOHNSON","ARKANSAS",1996,5200,7196,0.722623679822123
"1417","JOHNSON","GEORGIA",908,2470,3378,0.731201894612197
"1418","JOHNSON","ILLINOIS",1223,3948,5171,0.763488686907755
"1419","JOHNSON","INDIANA",18039,33664,51703,0.651103417596658
"1420","JOHNSON","IOWA",49010,16998,66008,0.257514240698097
"1421","JOHNSON","KANSAS",140133,124285,264418,0.470032297347382
"1422","JOHNSON","KENTUCKY",1261,6518,7779,0.837896901915413
"1423","JOHNSON","MISSOURI",5763,11324,17087,0.662726049043132
"1424","JOHNSON","NEBRASKA",475,1258,1733,0.725908828620889
"1425","JOHNSON","TENNESSEE",869,4664,5533,0.842942345924453
"1426","JOHNSON","TEXAS",11416,39618,51034,0.776305992083709
"1427","JOHNSON","WYOMING",686,2935,3621,0.810549571941453
"1428","JOHNSTON","NORTH CAROLINA",23906,40994,64900,0.631648690292758
"1429","JOHNSTON","OKLAHOMA",746,2127,2873,0.740341106856944
"1430","JONES","GEORGIA",0,9781,9781,1
"1431","JONES","IOWA",3787,4490,8277,0.542467077443518
"1432","JONES","MISSISSIPPI",6385,15658,22043,0.710338883092138
"1433","JONES","NORTH CAROLINA",0,3018,3018,1
"1434","JONES","SOUTH DAKOTA",94,420,514,0.817120622568093
"1435","JONES","TEXAS",758,4205,4963,0.847269796494056
"1436","JOSEPHINE","OREGON",13990,24290,38280,0.63453500522466
"1437","JUAB","UTAH",780,2914,3694,0.788846778559827
"1438","JUDITH BASIN","MONTANA",311,849,1160,0.731896551724138
"1439","JUNEAU","WISCONSIN",4622,5368,9990,0.537337337337337
"1440","JUNIATA","PENNSYLVANIA",1814,6623,8437,0.784994666350599
"1441","KALAMAZOO","MICHIGAN",63215,47312,110527,0.428058302496223
"1442","KALKASKA","MICHIGAN",2852,5406,8258,0.654637926858804
"1443","KANABEC","MINNESOTA",2466,3895,6361,0.612325106115391
"1444","KANAWHA","WEST VIRGINIA",34360,27851,62211,0.447686100528845
"1445","KANDIYOHI","MINNESOTA",9611,8970,18581,0.482751197459771
"1446","KANE","ILLINOIS",96570,73262,169832,0.431379245371897
"1447","KANE","UTAH",798,2200,2998,0.733822548365577
"1448","KANKAKEE","ILLINOIS",16363,20032,36395,0.550405275449924
"1449","KANSAS CITY","MISSOURI",89923,20306,110229,0.184216494751835
"1450","KARNES","TEXAS",1423,2563,3986,0.643000501756147
"1451","KAUAI","HAWAII",19694,4580,24274,0.188679245283019
"1452","KAUFMAN","TEXAS",11205,26727,37932,0.704602973742487
"1453","KAY","OKLAHOMA",3683,9231,12914,0.714805637292861
"1454","KEARNEY","NEBRASKA",519,2111,2630,0.802661596958175
"1455","KEARNY","KANSAS",219,855,1074,0.79608938547486
"1456","KEITH","NEBRASKA",563,2643,3206,0.8243917654398
"1457","KEMPER","MISSISSIPPI",2541,979,3520,0.278125
"1458","KENDALL","ILLINOIS",24484,20361,44845,0.454030549671089
"1459","KENDALL","TEXAS",4188,15191,19379,0.783889777594303
"1460","KENEDY","TEXAS",94,64,158,0.40506329113924
"1461","KENNEBEC","MAINE",18020,12758,30778,0.414516862694132
"1462","KENOSHA","WISCONSIN",33130,31784,64914,0.489632436762486
"1463","KENT","DELAWARE",33162,24556,57718,0.425447867216466
"1464","KENT","MARYLAND",4681,3855,8536,0.451616682286785
"1465","KENT","MICHIGAN",127978,142266,270244,0.526435369517917
"1466","KENT","RHODE ISLAND",41046,25842,66888,0.386347326874776
"1467","KENT","TEXAS",31,301,332,0.906626506024096
"1468","KENTON","KENTUCKY",20195,30876,51071,0.604570108280629
"1469","KEOKUK","IOWA",1574,2377,3951,0.601619843077702
"1470","KERN","CALIFORNIA",79859,121953,201812,0.604290131409431
"1471","KERR","TEXAS",5212,16539,21751,0.760378833157096
"1472","KERSHAW","SOUTH CAROLINA",8856,14232,23088,0.616424116424116
"1473","KEWAUNEE","WISCONSIN",2951,6490,9441,0.687427179324224
"1474","KEWEENAW","MICHIGAN",580,726,1306,0.555895865237366
"1475","KEYA PAHA","NEBRASKA",32,355,387,0.917312661498708
"1476","KIDDER","NORTH DAKOTA",235,989,1224,0.808006535947712
"1477","KIMBALL","NEBRASKA",235,1147,1382,0.829956584659913
"1478","KIMBLE","TEXAS",170,1520,1690,0.899408284023669
"1479","KING","TEXAS",3,124,127,0.976377952755906
"1480","KING","WASHINGTON",744912,174535,919447,0.189826058489505
"1481","KING AND QUEEN","VIRGINIA",1239,1728,2967,0.582406471183013
"1482","KING GEORGE","VIRGINIA",3618,6138,9756,0.629151291512915
"1483","KING WILLIAM","VIRGINIA",2455,5054,7509,0.673058995871621
"1484","KINGFISHER","OKLAHOMA",687,4395,5082,0.864817001180638
"1485","KINGMAN","KANSAS",698,2267,2965,0.764586846543002
"1486","KINGS","CALIFORNIA",11566,18725,30291,0.618170413654221
"1487","KINGS","NEW YORK",504515,56338,560853,0.100450563694943
"1488","KINGSBURY","SOUTH DAKOTA",855,1507,2362,0.638018628281118
"1489","KINNEY","TEXAS",337,820,1157,0.708729472774417
"1490","KIOWA","COLORADO",96,671,767,0.8748370273794
"1491","KIOWA","KANSAS",141,789,930,0.848387096774194
"1492","KIOWA","OKLAHOMA",656,2055,2711,0.758022869789746
"1493","KIT CARSON","COLORADO",515,2559,3074,0.832465842550423
"1494","KITSAP","WASHINGTON",76746,42628,119374,0.357096185098933
"1495","KITTITAS","WASHINGTON",8700,10458,19158,0.545881616035077
"1496","KITTSON","MINNESOTA",1515,842,2357,0.357233771743742
"1497","KLAMATH","OREGON",7126,19665,26791,0.734015154342876
"1498","KLEBERG","TEXAS",4379,3968,8347,0.47538037618306
"1499","KLICKITAT","WASHINGTON",4802,5929,10731,0.552511415525114
"1500","KNOTT","KENTUCKY",1648,3484,5132,0.67887763055339
"1501","KNOX","ILLINOIS",11203,6671,17874,0.373223676849054
"1502","KNOX","INDIANA",3478,8762,12240,0.715849673202614
"1503","KNOX","KENTUCKY",1445,7630,9075,0.840771349862259
"1504","KNOX","MAINE",12689,6578,19267,0.341412778325634
"1505","KNOX","MISSOURI",256,1277,1533,0.833007175472929
"1506","KNOX","NEBRASKA",693,2814,3507,0.802395209580838
"1507","KNOX","OHIO",7715,14810,22525,0.657491675915649
"1508","KNOX","TENNESSEE",63397,100776,164173,0.613840278243073
"1509","KNOX","TEXAS",204,870,1074,0.810055865921788
"1510","KOOCHICHING","MINNESOTA",2408,2653,5061,0.524204702627939
"1511","KOOTENAI","IDAHO",16665,36669,53334,0.687535155810552
"1512","KOSCIUSKO","INDIANA",6385,19682,26067,0.75505428319331
"1513","KOSSUTH","IOWA",3171,3942,7113,0.554196541543652
"1514","LA CROSSE","WISCONSIN",37782,18945,56727,0.333967951768999
"1515","LA PAZ","ARIZONA",1399,3533,4932,0.716342254663422
"1516","LA PLATA","COLORADO",15556,11586,27142,0.426866111561418
"1517","LA SALLE","LOUISIANA",359,4117,4476,0.919794459338695
"1518","LA SALLE","TEXAS",861,571,1432,0.398743016759777
"1519","LABETTE","KANSAS",2316,3524,5840,0.603424657534247
